"","title","date"
"2843","""아시아나항공 33년간 독자경영하게 해 달라""…조종사노조 요구","2021.01.14"
"2844","직장인 올해 소망 1·2위는…""건강·재테크 성공""","2021.01.14"
"2845","미국 특허심판원, SK의 LG 상대 배터리특허 무효 심판 청구 기각","2021.01.14"
"2846","책도 당일 배송…부릉, 교보문고 3개 지점 인근 서비스","2021.01.14"
"2847","포스코, 중소 고객사와 화물 함께 싣는 물류 시스템 개발","2021.01.14"
"2848","라 부티크 블루, 31일까지 'LBB 셀 뷰티' 론칭 기념 이벤트","2021.01.14"
"2849","인천∼중국 옌타이 3만2천t급 새 카페리선 취항","2021.01.14"
"2850","우딘, '우딘숲몰딩도어'서 '우딘HAUS'로 브랜드명 변경","2021.01.14"
"2851","팀 쿡 애플 CEO ""인종차별 해소에 1천100억원 투자""","2021.01.14"
"2852","정의선 현대차 회장, 뉴욕 명소 옆 신축아파트 55억원 구입","2021.01.14"
"2853","지난해 벤처펀드 결성액 6.6조…사상 최대","2021.01.14"
"2854","국내 스마트공장 2만개 육박…""대·중소기업 상생형 확대""","2021.01.14"
"2855","한국남동발전, 지난해 사회적약자 일자리 584개 만들었다","2021.01.14"
"2856","NH농협은행 경남본부, 중소기업·소상공인 설 명절자금 지원","2021.01.14"
"2857","[게시판] 부가부코리아, 세이브더칠드런에 유모차 후원","2021.01.14"
"2858","라익미, 3단 접이식 메모리폼 플립 매트리스 출시","2021.01.14"
"2859","전북교육청, 직업계고 취업준비금 지원…1인당 최대 50만원","2021.01.14"
"2860","기업은행 여성 부행장 추가 발탁…조직개편도 단행","2021.01.14"
"2861","광주은행, 설 맞아 중소기업 특별자금 5천억원 지원","2021.01.14"
"2862","한국마사회 장학관, 19일까지 2021년 상반기 입주생 모집","2021.01.14"
"2863","센스필, 서울 성수동에 햅틱피드백 체험형 매장 오픈","2021.01.14"
"2864","김종인 ""일자리 정부의 몰락…靑 상황판은 안녕한가""","2021.01.14"
"2865","월성원전 삼중수소 검출 논란에 민간감시기구 직접 조사","2021.01.14"
"2866","[게시판] 대우산업개발, 순천향대병원에 마스크 10만장 기증","2021.01.14"
"2867","강원도경제진흥원, 홍천몰서 설맞이 선물대전 특판행사","2021.01.14"
"2868","LG 휘센 가정용·상업용 에어컨, 업계 최초 로하스 인증","2021.01.14"
"2869","패션업계 고전 속 무신사 PB 매출 역대 최대…1천100억원","2021.01.14"
"2870","인천시, 착한 건물주·임대인에 공사비 2천만원 지원","2021.01.14"
"2871","대전시 올해 청년 1천400명 일자리 창출…기업에 인건비 지원","2021.01.14"
"2872","문화재청, 태극기 4괘 응용한 국외소재문화재 BI 개발","2021.01.14"
"2873","글로비스·울산항만공사, 내년부터 호찌민서 복합물류센터 운영","2021.01.14"
"2874","광주요, 내달 14일까지 신년 기프트 전…최대 50％ 할인","2021.01.14"
"2875","현대중 '디지털혁신 인재' 육성…""기업가치 연결된 생존문제""","2021.01.14"
"2876","[CES 결산] ③ 전기차 가속하며 미래차 방향 보여 준 자동차 업체들","2021.01.14"
"2877","[CES 결산] ② 흥행 효과 덜했지만 AI·가전 기술력 뽐낸 한국기업들","2021.01.14"
"2878","""전세계 스타트업 투자, 안전한 후기단계·선진국에 몰려""","2021.01.14"
"2879","에너지공기업 CEO 공모 '큰 장'…발전사 사장 모집 공고 잇따라","2021.01.13"
"2880","청연한방병원 ""임금 지급·정상 진료 중…회생계획 마련""","2021.01.13"
"2881","코스닥 상장사 중 여성 CEO는 61곳…4.3%","2021.01.13"
"2882","인제대, '착한 임대료' 실천…교내 복지매장 7천300만원 감면","2021.01.13"
"2883","광주시의회 ""광주글로벌모터스, 지역 기업 참여시켜야""","2021.01.13"
"2884","이스타항공, 이달 내 기업회생 신청…""회생개시 후 공개매각""","2021.01.13"
"2885","코로나19에도…광주전남 취업 전선 '이상 무(?)'","2021.01.13"
"2886","덕산그룹 유하푸른재단, 대학생 10명에 장학금 전달","2021.01.13"
"2887","한국철도 인권 영향평가 91.0점→93.6점…인권경영 가속화","2021.01.13"
"2888","""외국인 투자기업 인센티브""…충북도 조례 제정 추진","2021.01.13"
"2889","경기교통공사 첫 직원 공채 경쟁률 125.3대 1","2021.01.13"
"2890","SH공사 민원실 근무자 1명 확진…""방문자 검사받아야""","2021.01.13"
"2891","전북농협, 고병원성 AI 피해 농가에 5천만원 연 2% 대출","2021.01.13"
"2892","기업은행, 설날 특별자금 8조원 지원…기업당 최대 3억 한도","2021.01.13"
"2893","신진 디자이너 역량강화 사업으로 부산 패션브랜드 기지개","2021.01.13"
"2894","50년간 한센인에 바친 의술…유동수 전 서울대치과병원장 별세","2021.01.13"
"2895","""면접때 빼입고 가세요"" 전주시, 2월부터 정장·셔츠 무료 대여","2021.01.13"
"2896","벤처기업협회장 ""벤처·대기업 상생에 이재용 역할 필요""","2021.01.13"
"2897","강원도경제진흥원, 횡성몰서 설맞이 선물 특판행사","2021.01.13"
"2898","평창군, 내달 14일까지 강원평창몰서 설맞이 기획전","2021.01.13"
"2899","[게시판] HUG, 충북 옥천군·충주시 농·산촌에 생수 지원","2021.01.13"
"2900","우리은행 정기예금 금리 인하…비대면 상품은 그대로","2021.01.13"
"2901","포드코리아 ""올해 신차 6종 출시…SUV에 역량 집중""","2021.01.13"
"2902","기술혁신 벤처·스타트업에 실리콘밸리식 투자조건부 융자","2021.01.13"
"2903","중기부·서울보증, 무담보 보증 지원 확대","2021.01.13"
"2904","'VR 안과검사기·AI 조명' 중소벤처기업 20곳 CES 혁신상","2021.01.13"
"2905","화천 이외수문학관서 불…스프링클러 작동 자체 진화","2021.01.13"
"2906","옛 광주전남중기청, AI 스타트업 산실 탈바꿈","2021.01.13"
"2907","서울시청년활동지원센터, '하이데어' 후기 공모전 책자 발간","2021.01.13"
"2908","287개 공공기관 작년 283억원 규모 혁신제품 시범 사용","2021.01.13"
"2909","""국토교통 중소기업 10대 유망기술 지원 대폭 확대""","2021.01.13"
"2910","SK아이이테크놀로지 노재석 ""IPO로 성공해 글로벌 선두 도약""","2021.01.13"
"2911","전북대학교병원 용역근로자 125명 정규직 전환","2021.01.13"
"2912","광해관리공단 광해 방지사업에 655억원 투입","2021.01.13"
"2913","1년 만에 광주트라우마센터장 공모…""업무 특성 때문에 구인난""","2021.01.13"
"2914","비자, 당국 반독점 소송에 핀테크 '플레이드' 인수 포기","2021.01.13"
"2915","삼성증권 ""첫주 신규고객 4만명…매수 종목 1위 삼성전자""","2021.01.13"
"2916","최태원 새해 첫 투자 5일만에 美 플러그파워 지분가치 2조원↑","2021.01.13"
"2917","전북 작년 12월 고용률 소폭 감소·실업률 상승","2021.01.13"
"2918","[게시판] 코오롱인더, 한파로 어려운 어르신 위해 긴급 봉사","2021.01.13"
"2919","'일자리 걱정 없는 경남'…올해 13만2천개 공공일자리 지원","2021.01.13"
"2920","진도 10 초강진에도 안전한 '전통한식 내진기와' 국내 첫 개발","2021.01.13"
"2921","삼성전자 28일 새 주주환원정책 발표…'파격 배당' 나올까","2021.01.13"
"2922","대한항공, 4년 연속 미국 APEX '5성 글로벌 항공사' 선정","2021.01.13"
"2923","미래에셋 타이거 K-뉴딜 ETF 시리즈, 순자산 1조원 돌파","2021.01.13"
"2924","수주부진 여파…대우조선해양 희망퇴직 받는다","2021.01.13"
"2925","[게시판] SC제일은행, 코레일 승차권 예매 간편결제 즉시할인","2021.01.13"
"2926","""올해 국내관광 트렌드는 'BETWEEN'…불안과 기대 '사이'""","2021.01.13"
"2927","이마트24, 보조배터리 공유서비스 '충전돼지' 도입","2021.01.13"
"2928","GS리테일·GS홈쇼핑, 식품 스타트업 제품 선보인다","2021.01.13"
"2929","한화, 쎄트렉아이 지분 30％ 인수…""위성 개발 역량 확보""","2021.01.13"
"2930","LG전자, 연초 미국 프리미엄 냉장고 소비자 평가 석권","2021.01.13"
"2931","카카오뱅크·케이뱅크, ATM 수수료 무료 유지","2021.01.13"
"2932","[코로나 1년] 경제성장률 22년만에 마이너스…자동차·항공업 직격탄","2021.01.13"
"2933","대기업 오너 일가, 입사 5년도 안돼 임원 되고 14년만에 사장","2021.01.13"
"2934","LG 박일평 사장 ""분야간 경계 허물고 경쟁자와도 협력해 혁신""","2021.01.13"
"2935","한화, 인공위성 개발기업 쎄트렉아이 인수 추진(종합)","2021.01.12"
"2936","한화, 국내 유일 인공위성 개발기업 쎄트렉아이 인수 추진","2021.01.12"
"2937","교원그룹, KRT 여행사 인수…""사업 영역 확대""","2021.01.12"
"2938","415만㎡ 규모 '용인반도체클러스터' 경기도 심의 통과","2021.01.12"
"2939","스캐터랩 ""이루다 알고리즘, 문장 속 실명 전부 못 걸러냈다""","2021.01.12"
"2940","전북대 지난해 학생 취업률 57.3%…""코로나19에도 소폭 상승""","2021.01.12"
"2941","서현, CES 2021 참가…물류처리 모니터링 기술 '윌로그' 출품","2021.01.12"
"2942","농어촌공사, 소상공인 임대료 50% 인하…기한도 6월까지 연장","2021.01.12"
"2943","대구시 작년 273개 기업에 스마트공장 구축","2021.01.12"
"2944","김범수 카카오 의장 사회책임경영 팔걷나…ESG 위원회 신설","2021.01.12"
"2945","부산항만공사 '재해경감 우수기업' 인증 획득","2021.01.12"
"2946","정읍시, 3개 대형 연수원 유치…'직원 교육 메카' 발돋움","2021.01.12"
"2947","대구TP '물 산업 구매연계 기술개발사업' 참여 기업 모집","2021.01.12"
"2948","오션폴리텍 외항상선 3급·내항상선 5급 해기사 과정 모집","2021.01.12"
"2949","코오롱인더스트리, 베트남 타이어코드 공장 증설(종합)","2021.01.12"
"2950","경남개발공사 채용 비리 연루 박재기 전 사장 법정구속","2021.01.12"
"2951","누룽지과자 등 서산 4개 농특산물 '서산뜨레' 브랜드 단다","2021.01.12"
"2952","하나엔지니어링코리아 2025년까지 동충주산단 이전","2021.01.12"
"2953","'용역비 과다 청구' 재개발조합 자금 빼돌린 일당 적발","2021.01.12"
"2954","김동일 보령시장 ""올해 핵심 사업으로 해상풍력단지 추진""","2021.01.12"
"2955","우수 중소기업 3만곳 구인정보 '한눈에'…일자리 플랫폼 가동","2021.01.12"
"2956","CES 2021에서 전기차 미래 선보인 글로벌 자동차업체들","2021.01.12"
"2957","농심, 비건식품 판매 본격화…대형마트·온라인몰 입점","2021.01.12"
"2958","서울시사회적경제지원센터, 21∼24일 유어보틀위크 캠페인 진행","2021.01.12"
"2959","중소기업들 ""가업승계 중요한 데 세금이 '발목'""","2021.01.12"
"2960","충북도 중소기업육성자금 1천520억원 지원…18일부터 접수","2021.01.12"
"2961","CJ제일제당, '비비고' 미국 생산기지 확대…만두 수요 대비","2021.01.12"
"2962","충북 바이오 메카 꿈꾼다…벤처·창업 보육공간 4곳 신설","2021.01.12"
"2963","세종시 ""대전과 경제자유구역 지정 추진…자율주행 기술 상용화""","2021.01.12"
"2964","현실이 된 미래의 가정·일상·자동차…'CES 2021' 개막(종합2보)","2021.01.12"
"2965","서울시 ""3차 지원금 사칭 스미싱 주의""…'카톡 신청'은 가짜","2021.01.12"
"2966","전주시, 신규 채용 기업에 고용지원금 최대 월 70만원 지원","2021.01.12"
"2967","'광주형 일자리' 자동차 공장 건립 막바지…복지인프라는 하세월","2021.01.12"
"2968","한국조선해양, 초대형 원유운반선 2척 2천억원에 수주","2021.01.12"
"2969","대전시 중소기업 국내외 마케팅 지원…지난해 63억 매출","2021.01.12"
"2970","강도상해 등 피해 대전시민 최대 2천만원 보상받는다","2021.01.12"
"2971","신한금융 자회사 네오플럭스, '신한벤처투자'로 사명 변경","2021.01.12"
"2972","美투자사 PnP, 서울지사 설립…서울시와 스타트업 투자","2021.01.12"
"2973","경남도, 지역 청년 채용한 도내 기업에 최대 5천만원 지원","2021.01.12"
"2974","수서고속철, 설 승차권 1월 26∼28일 예매…100% 비대면 방식","2021.01.12"
"2975","우리은행, 투자대상 혁신 중소기업 공모…기업당 최대 10억 투자","2021.01.12"
"2976","'기업 유출은 막고, 유입은 촉진' 대전시 관리시스템 구축","2021.01.12"
"2977","현대 아반떼 '북미 올해의 차'로 뽑혀…현대차그룹 3년연속 쾌거","2021.01.12"
"2978","청각장애인에게 배송 일자리…CJ대한통운, '블루택배' 개시","2021.01.12"
"2979","BNK금융 지역 중소기업에 설 자금 1조6천억원 대출","2021.01.12"
"2980","KT이엔지코어, KT엔지니어링으로 사명변경…박종열 대표 취임","2021.01.12"
"2981","인천 시민안전보험 보장금액·항목 확대…최대 1천500만원","2021.01.12"
"2982","LH, 올해 1천210명 신규 채용…작년보다 26% 확대","2021.01.12"
"2983","포드, 브라질서 생산 전면 중단…올해안에 모든 공장 폐쇄","2021.01.12"
"2984","CES 2021 개막…삼성·LG, 세계 사로잡을 혁신제품 과시(종합)","2021.01.11"
"2985","집으로 들어온 로봇·AI…삼성전자 CES서 '사람 중심 혁신' 제시","2021.01.11"
"2986","포디리플레이 ""165억원 신규투자 유치…중계솔루션 사업 강화""","2021.01.11"
"2987","'부당거래' 금호아시아나 임원·공정위 前직원 구속기소","2021.01.11"
"2988","'AI 이루다' 개발사, 오늘 입장 밝힌다…서비스 중단할까","2021.01.11"
"2989","[용인소식] 행정기관 사무보조업무 청년인턴 30명 모집","2021.01.11"
"2990","취업 취약계층 지원…양구군 인턴 채용사업 추진","2021.01.11"
"2991","[고침] 경제(LH, 성남시 수진1·신흥1구역 재개발…)","2021.01.11"
"2992","대전 과학기술인·기업인 교류 공간 '어울림플라자' 문 열어","2021.01.11"
"2993","대구시 541억 투입해 청년 2천620명 일자리 지원","2021.01.11"
"2994","이재용 부회장, 삼성준법감시위원회 만나 ""독립활동 계속 보장""","2021.01.11"
"2995","용인 SK하이닉스 산업단지 방류수 갈등 봉합…상반기 착공","2021.01.11"
"2996","동국제강, 신개념 이종 두께 후판 상업화 성공","2021.01.11"
"2997","베이비뵨, '뉴 클래식 레오파드 컬렉션' 출시","2021.01.11"
"2998","전북도 중소기업 육성자금 1천900억원 융자…대출이자도 지원","2021.01.11"
"2999","광주은행 포용센터, 금감원 경영컨설팅 지원 부문 우수상","2021.01.11"
